,t,delta_t,x_n,v_n
156,18.823361889298997,0.11966880266705736,1.8047319609402503,-0.15256620062709617
157,19.06269949463311,0.17076202898723558,1.766574454420591,-0.16243959265277183
158,19.404223552607583,0.3101429390300828,1.7089216677393209,-0.17375504872231232
159,20.02450943066775,1.7568609656039749,1.5933334918891593,-0.20052392901344457
160,20.02450943066775,0.4749301928907037,1.5933334918891593,-0.20052392901344457
161,20.974369816449155,0.49103064703593374,1.3754346239986206,-0.2990416358715648
162,20.974369816449155,0.3462426073693648,1.3754346239986206,-0.2990416358715648
163,20.974369816449155,0.29440404574728424,1.3754346239986206,-0.2990416358715648
164,21.56317790794372,0.26953388183822524,1.1772318654030032,-0.42621589602317483
165,21.56317790794372,0.22939522629163298,1.1772318654030032,-0.42621589602317483
166,22.021968360526987,0.2544571535920684,0.9278515672754232,-0.7709807048332119
167,22.021968360526987,0.07910914154769103,0.9278515672754232,-0.7709807048332119
168,22.18018664362237,0.11309939090966806,0.7842081274643712,-1.097282663309348
169,22.18018664362237,0.06565190980673888,0.7842081274643712,-1.097282663309348
170,22.31149046323585,0.07275611540219412,0.6106182974478531,-1.6322926806059495
171,22.31149046323585,0.048517591714203424,0.6106182974478531,-1.6322926806059495
172,22.408525646664256,0.050618438653762136,0.4211144002876679,-2.374278784283856
173,22.408525646664256,0.03836407694655881,0.4211144002876679,-2.374278784283856
174,22.485253800557373,0.03871431542956512,0.20512889661133776,-3.3669747909819656
175,22.485253800557373,0.03306720267458805,0.20512889661133776,-3.3669747909819656
176,22.551388205906548,0.03274887797738887,-0.05682911005764647,-4.664630811754687
177,22.616885961861325,0.03281158571483691,-0.41482885744400255,-6.314198925662672
178,22.682509133291,0.032625796935811704,-0.8793765616323602,-7.564095711895923
179,22.682509133291,0.016747544997421773,-0.8793765616323602,-7.564095711895923
180,22.716004223285843,0.019736009059628357,-1.1344703995479624,-7.502315982646387
181,22.716004223285843,0.016161895290871333,-1.1344703995479624,-7.502315982646387
182,22.748328013867585,0.01663067374184367,-1.3680802930032694,-6.792980385364165
183,22.781589361351273,0.016962502245268487,-1.5747957791276832,-5.534172978827742
184,22.81551436584181,0.027822954183446744,-1.7375648331773166,-4.057021111940608
185,22.81551436584181,0.017534922745351768,-1.7375648331773166,-4.057021111940608
186,22.850584211332514,0.019597768783098893,-1.8546182948410743,-2.6906363610443647
187,22.850584211332514,0.016662277678939127,-1.8546182948410743,-2.6906363610443647
188,22.883908766690393,0.016911082978156036,-1.9264285179841918,-1.703383600749758
189,22.917730932646705,0.01727429956467606,-1.971087459169341,-1.0128097923756492
190,22.952279531776057,0.01897447284720399,-1.997267690742561,-0.5598215844931247
191,22.990228477470463,0.021725484613053972,-2.0120052620896143,-0.26131109624871385
192,23.03367944669657,0.02587874755067273,-2.0185517666066497,-0.07352218911128534
193,23.085436941797916,0.0321671306566986,-2.018894273016176,0.03625233390266651
194,23.149771203111314,0.04208708858076841,-2.014192615224472,0.09392372758566088
195,23.23394538027285,0.058852212119304685,-2.004782089104472,0.12014597353510126
196,23.35164980451146,0.08997268587634422,-1.9897433011487893,0.13049200121451104
197,23.531595176264148,0.1534212624002424,-1.9656237569002528,0.1352946850585821
198,23.83843770106463,0.277133330353985,-1.9230560419740708,0.1401453571195733
199,24.3927043617726,0.4788831254536415,-1.8407668653402571,0.13793376934372586
200,24.3927043617726,0.15597799970715678,-1.8407668653402571,0.13793376934372586
201,24.3927043617726,0.12254733611950828,-1.8407668653402571,0.13793376934372586
202,24.637799034011618,0.115277099249603,-1.8035458151439698,0.15284303357766288
203,24.868353232510824,0.17087999806976417,-1.7667841213200801,0.16250910350257167
204,25.210113228650354,0.3192850934853536,-1.7090995428873328,0.17378337765300692
205,25.84868341562106,1.0053038179799179,-1.5898982322461912,0.20172871307897156
206,25.84868341562106,0.7517435561652135,-1.5898982322461912,0.20172871307897156
207,25.84868341562106,0.6689829020179945,-1.5898982322461912,0.20172871307897156
208,25.84868341562106,0.6005599226632132,-1.5898982322461912,0.20172871307897156
209,27.04980326094749,0.5489097613257629,-1.3040293118676778,0.3726777935394141
210,27.04980326094749,0.23255224931684595,-1.3040293118676778,0.3726777935394141
211,27.51490775958118,0.25193665103511714,-1.115896847901332,0.4971528172556087
212,27.51490775958118,0.1646542786243491,-1.115896847901332,0.4971528172556087
213,27.84421631682988,0.21950214914527152,-0.915504547270235,0.7978217330552358
214,27.84421631682988,0.07968324382970672,-0.915504547270235,0.7978217330552358
215,28.00358280448929,0.10726842116524797,-0.7648017453788521,1.1520873981368076
216,28.00358280448929,0.0631029367827452,-0.7648017453788521,1.1520873981368076
217,28.12978867805478,0.06933391395041197,-0.5897832242900928,1.7087714355237287
218,28.12978867805478,0.04702523302285168,-0.5897832242900928,1.7087714355237287
219,28.223839144100484,0.048814253329978956,-0.3977189421740823,2.4778013870264135
220,28.223839144100484,0.03750306106698256,-0.3977189421740823,2.4778013870264135
221,28.298845266234448,0.0377395764006019,-0.17762079732348335,3.5030871983942973
222,28.298845266234448,0.03273362362430675,-0.17762079732348335,3.5030871983942973
223,28.36431251348306,0.03237845787505788,0.09198220430813692,4.840689585701368
224,28.429069429233177,0.0332187539513204,0.4578490538576133,6.486729819203058
225,28.49550693713582,0.030490508424862103,0.9374061329669449,7.607263092160596
226,28.49550693713582,0.01630776853465135,0.9374061329669449,7.607263092160596
227,28.528122474205123,0.018783174717951955,1.1849257289920692,7.407125192796935
228,28.528122474205123,0.016099285795290078,1.1849257289920692,7.407125192796935
229,28.560321045795703,0.016410236865080908,1.4124718019876312,6.576583543243097
230,28.593141519525865,0.01762400835604275,1.6081978295759227,5.268552700539406
231,28.62838953623795,0.05093034469037325,1.7667452331208917,3.742255901889452
232,28.62838953623795,0.014761439765903744,1.7667452331208917,3.742255901889452
233,28.657912415769758,0.018985236724085374,1.8598829002603774,2.622836467498373
234,28.657912415769758,0.01669116193717023,1.8598829002603774,2.622836467498373
235,28.6912947396441,0.016878238285568236,1.9298471797495786,1.6533497649897468
236,28.725051216215235,0.017346309241752605,1.9730583867080715,0.9807917921451901
237,28.75974383469874,0.019104469294242466,1.9984358515069343,0.5384599677208968
238,28.797952773287225,0.02192574389131746,2.012616469049853,0.24754641960251106
239,28.84180426106986,0.026179184000140156,2.0187516387187774,0.06517807756513207
240,28.89416262907014,0.03262930553423701,2.0187724019457884,-0.04086452337217205
241,28.959421240138614,0.04283809042647268,2.0137936394342018,-0.0961603727852646
242,29.04509742099156,0.06017592836697313,2.0040938946589715,-0.12106671836443798
243,29.165449277725507,0.09255470125941245,1.9886525353535212,-0.13085074857850076
244,29.350558680244333,0.1588098863829673,1.963792951933961,-0.13554172712956541
245,29.668178453010267,0.28625747722207884,1.919621131263912,-0.14047316895188833
246,30.240693407454426,0.5117349049937859,1.8339894354668203,-0.1355177206984762
247,30.240693407454426,0.1360768453890412,1.8339894354668203,-0.1355177206984762
248,30.240693407454426,0.11076046180248911,1.8339894354668203,-0.1355177206984762
249,30.462214331059403,0.10610408535362377,1.8005467452665354,-0.15318777548736529
250,30.67442250176665,0.16770011014246927,1.766703001413978,-0.16260381871799628
251,31.009822722051588,0.3250829125224986,1.7101223586326522,-0.17366746420875456
252,31.659988547096585,0.8269561258944366,1.588789049755519,-0.20244767063656152
253,31.659988547096585,0.6975443991274234,1.588789049755519,-0.20244767063656152
254,31.659988547096585,0.6072808199825473,1.588789049755519,-0.20244767063656152
255,31.659988547096585,0.5374147287080322,1.588789049755519,-0.20244767063656152
256,32.73481800451265,0.4901993599606269,1.3373555399374064,-0.33891331481758813
257,32.73481800451265,0.29805079347801233,1.3373555399374064,-0.33891331481758813
258,33.33091959146867,0.2719938215380565,1.1109565975858042,-0.5017910903810554
259,33.33091959146867,0.1536092607771035,1.1109565975858042,-0.5017910903810554
260,33.638138113022876,0.2205625969760719,0.9245013774503499,-0.779462038148733
261,33.638138113022876,0.08184117599421478,0.9245013774503499,-0.779462038148733
262,33.8018204650113,0.11042448133652753,0.7731310267642937,-1.1286832344220543
263,33.8018204650113,0.06408002087208091,0.7731310267642937,-1.1286832344220543
264,33.92998050675546,0.07076850698465637,0.5989947804672994,-1.6750725292706177
265,33.92998050675546,0.0476690964991302,0.5989947804672994,-1.6750725292706177
266,34.025318699753726,0.04958761944223652,0.4080476303505116,-2.4322194822042342
267,34.025318699753726,0.03787086110197502,0.4080476303505116,-2.4322194822042342
268,34.101060421957676,0.03815576354661693,0.1897760553779434,-3.443145426760148
269,34.101060421957676,0.032870283625351715,0.1897760553779434,-3.443145426760148
270,34.16680098920838,0.03253011833285025,-0.07640021088441525,-4.763145500607835
271,34.231861225874084,0.033025373026764705,-0.43872002238863667,-6.411399809265938
272,34.29791197192761,0.03147195604393783,-0.9115600401918074,-7.5922592098618065
273,34.29791197192761,0.016480984335295587,-0.9115600401918074,-7.5922592098618065
274,34.3308739405982,0.019188693956414198,-1.1622459940920624,-7.4540228600813645
275,34.3308739405982,0.016115492996991877,-1.1622459940920624,-7.4540228600813645
276,34.363104926592186,0.016493112077998834,-1.3924768332110176,-6.67792278380681
277,34.396091150748184,0.017289499310310215,-1.5930470933515675,-5.391734326555635
278,34.4306701493688,0.03390737490037179,-1.7534032182415678,-3.8886038332372324
279,34.4306701493688,0.01635853040558125,-1.7534032182415678,-3.8886038332372324
280,34.46338721017997,0.019169948380768145,-1.8590250412620026,-2.6342462407161644
281,34.46338721017997,0.016678884152813576,-1.8590250412620026,-2.6342462407161644
282,34.496744978485594,0.016883116573286665,-1.9292753130622102,-1.662074988758753
283,34.53051121163217,0.01733278094827505,-1.972736520086507,-0.9863821191913806
284,34.56517677352872,0.019080748941535625,-1.9982532992230368,-0.5421906259156152
285,34.60333827141179,0.021889490237832435,-2.0125310218220376,-0.24994854228670238
286,34.64711725188746,0.026124979873184892,-2.0187381704252276,-0.06663244974461416
287,34.69936721163383,0.03254604103037053,-2.01881549613356,0.040061820979845605
288,34.76445929369457,0.04270282599141196,-2.0138857863084882,0.09577141918892783
289,34.849864945677396,0.05993734921260146,-2.0042377128506996,0.1209058693166828
290,34.969739644102596,0.09208878472519866,-1.9888688793981217,0.1307863251673957
291,35.153917213552994,0.15783830894091683,-1.9641432442090059,0.13549540929726267
292,35.46959383143483,0.28462833981678126,-1.9202620008947975,0.14041212164189174
293,36.03885051106839,0.504982970014171,-1.8352361083912443,0.13599411447263454
294,36.03885051106839,0.1396003177869054,-1.8352361083912443,0.13599411447263454
295,36.03885051106839,0.11272611507361897,-1.8352361083912443,0.13599411447263454
296,36.26430274121563,0.10763903446283409,-1.801159518090104,0.15314589320171046
297,36.4795808101413,0.16856898891008426,-1.7668288899695759,0.16258159199968444
298,36.81671878796147,0.3254979173057675,-1.7099524663974601,0.17369088448351325
299,37.467714622573006,0.8376281561575276,-1.5884213084449448,0.2025048862845339
300,37.467714622573006,0.703488801174231,-1.5884213084449448,0.2025048862845339
301,37.467714622573006,0.6124388883267939,-1.5884213084449448,0.2025048862845339
302,37.467714622573006,0.5419079952416495,-1.5884213084449448,0.2025048862845339
303,38.55153061305631,0.49405102476443535,-1.3343465670378878,0.34142033916322456
304,38.55153061305631,0.29608469794918657,-1.3343465670378878,0.34142033916322456
305,39.14370000895468,0.2732424542273349,-1.1077118155531738,0.5056707146143453
306,39.14370000895468,0.15077215577958417,-1.1077118155531738,0.5056707146143453
307,39.44524432051385,0.2190772591626826,-0.9236305621622758,0.7812779667345566
308,39.44524432051385,0.0817908548993185,-0.9236305621622758,0.7812779667345566
309,39.608826030312485,0.11005101975572468,-0.7719598583494638,1.1319696320432113
310,39.608826030312485,0.06393163846176313,-0.7719598583494638,1.1319696320432113
311,39.73668930723601,0.07056447301464384,-0.5977285359982353,1.679699920461401
312,39.73668930723601,0.047579347658736934,-0.5977285359982353,1.679699920461401
313,39.831848002553485,0.049479343425382676,-0.40662718715547835,2.4384846022375126
314,39.831848002553485,0.03781926546348424,-0.40662718715547835,2.4384846022375126
315,39.90748653348045,0.038097354322602354,-0.18810602197255102,3.4513854963015413
316,39.90748653348045,0.03285058475245733,-0.18810602197255102,3.4513854963015413
317,39.97318770298536,0.03250823678288215,0.07853595069497733,4.773806615349253
